license_title,maintainer,private,maintainer_email,num_tags,id,metadata_created,metadata_modified,author,author_email,state,version,creator_user_id,type,num_resources,license_id,name,isopen,url,notes,owner_org,license_url,title,revision_id,download_cache_last_updated,download_package_id,download_datastore_contains_all_records_of_source_file,download_datastore_active,download_id,download_size,download_original_url,download_resource_id,download_set_url_type,download_state,download_ignore_hash,download_hash,download_description,download_format,download_mimetype_inner,download_url_type,download_mimetype,download_cache_url,download_name,download_created,download_url,download_ckan_url,download_task_created,download_last_modified,download_position,download_revision_id,download_resource_type
Creative Commons Attribution,"",FALSE,"",2,e852f86c-6030-4835-ac61-0fe0b2bde6b6,2020-03-04T19:57:55.464908,2020-03-09T15:56:18.462633,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-13-conventional-hholds-bywall-material-of-dwelling-unit-residence-county-and-scounty,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.13: Percentage Distribution of Conventional Households by Dominant Wall Material of Main Dwelling Unit, Area of Residence, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.13: Households by  Wall Material of Dwelling Unit, Residence, County and SCounty",cdb4b1d2-0006-41f0-8212-e8c5e1aa2468,,e852f86c-6030-4835-ac61-0fe0b2bde6b6,TRUE,TRUE,416d5be1-3e12-48b6-ba32-915f96f2a9cf,31489,http://data.census.ke/dataset/e852f86c-6030-4835-ac61-0fe0b2bde6b6/resource/416d5be1-3e12-48b6-ba32-915f96f2a9cf/download/volume_4-table-2.13_-hholds-by-dwall-material-of-mdwelling-unit-area-of-residence-county-and-sub.csv,416d5be1-3e12-48b6-ba32-915f96f2a9cf,False,active,False,"","",CSV,,upload,text/csv,,"Table 2.13: Households by Wall Material of Dwelling Unit, Residence, County and Sub-County.csv",2020-03-04T19:58:37.403749,http://data.census.ke/dataset/e852f86c-6030-4835-ac61-0fe0b2bde6b6/resource/416d5be1-3e12-48b6-ba32-915f96f2a9cf/download/volume_4-table-2.13_-hholds-by-dwall-material-of-mdwelling-unit-area-of-residence-county-and-sub.csv,http://data.census.ke,2020-03-09 15:56:18.600110,2020-03-09T15:54:34.057316,0,879bfa0e-e24d-41b3-b705-2d5d3ceceedd,
Creative Commons Attribution,"",FALSE,"",2,6010eefa-b8fb-4912-b109-3fd72b450212,2020-03-04T20:02:11.460477,2020-03-10T08:34:10.666388,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-14-hholds-by-floor-material-of-the-dwelling-unit-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.14: Percentage Distribution of Conventional Households by Dominant Floor Material of the Main Dwelling Unit, Area of Residence, County and Sub County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.14: Households by Floor Material of the  Dwelling Unit, Residence, County and Sub County",087ed0b3-357c-44f6-8b43-c5682eab697f,,6010eefa-b8fb-4912-b109-3fd72b450212,TRUE,TRUE,9fb7ee89-6b7f-4828-a2c1-354bbeb99279,21369,http://data.census.ke/dataset/6010eefa-b8fb-4912-b109-3fd72b450212/resource/9fb7ee89-6b7f-4828-a2c1-354bbeb99279/download/volume_4-table-2.14_-hholds-by-dfloor-material-of-mdwelling-unit-area-of-residence-county-and-su.csv,9fb7ee89-6b7f-4828-a2c1-354bbeb99279,False,active,False,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.14_  Hholds by DFloor Material of  MDwelling Unit, Area of Residence, County and Sub County.csv",2020-03-04T20:02:58.668970,http://data.census.ke/dataset/6010eefa-b8fb-4912-b109-3fd72b450212/resource/9fb7ee89-6b7f-4828-a2c1-354bbeb99279/download/volume_4-table-2.14_-hholds-by-dfloor-material-of-mdwelling-unit-area-of-residence-county-and-su.csv,http://data.census.ke,2020-03-10 08:34:10.790667,2020-03-04T20:02:58.642307,0,251f3827-e841-4290-a8f6-5959edcd13c4,
Creative Commons Attribution,"",FALSE,"",4,c550992a-6b4f-437c-b5fc-a1b8e0c0e1fc,2020-03-04T20:06:00.320029,2020-03-09T11:36:07.050627,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-15-hholds-by-main-source-of-drinking-water-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.15: Percentage Distribution of Conventional Households by Main Source of Drinking Water, Area of Residence, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.15: Households by Main Source of Drinking Water,  Residence, County and Sub-County",56836c21-80db-4230-9685-9668d864403d,,c550992a-6b4f-437c-b5fc-a1b8e0c0e1fc,TRUE,TRUE,9ed43df7-de6b-491a-b7b3-97df4ea3c061,30650,http://data.census.ke/dataset/c550992a-6b4f-437c-b5fc-a1b8e0c0e1fc/resource/9ed43df7-de6b-491a-b7b3-97df4ea3c061/download/volume_4-table-2.15_chouseholds-by-main-source-of-drinking-water-area-of-residence-county-and-su.csv,9ed43df7-de6b-491a-b7b3-97df4ea3c061,False,active,False,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.15_CHouseholds by Main Source of Drinking Water, Area of Residence, County and Sub-County.csv",2020-03-04T20:09:06.383414,http://data.census.ke/dataset/c550992a-6b4f-437c-b5fc-a1b8e0c0e1fc/resource/9ed43df7-de6b-491a-b7b3-97df4ea3c061/download/volume_4-table-2.15_chouseholds-by-main-source-of-drinking-water-area-of-residence-county-and-su.csv,http://data.census.ke,2020-03-09 11:36:07.185386,2020-03-09T09:30:51.671231,0,1eed440a-fd77-4311-9ed1-e8998e35a69c,
Creative Commons Attribution,"",FALSE,"",1,cab807b8-99c1-43e7-8cf9-4e4056f05c4e,2020-03-04T20:12:14.304211,2020-03-09T16:04:14.816206,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-16-households-by-main-mode-of-human-waste-disposal-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.16: Percentage Distribution of Conventional Households by Main Mode of Human Waste Disposal, Area of Residence, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.16: Households by Main Mode of Human Waste Disposal, Residence, County and Sub-County",371bb4d3-45ec-4a87-8864-c2f697417624,,cab807b8-99c1-43e7-8cf9-4e4056f05c4e,TRUE,TRUE,35db489f-1955-4ca1-9c53-f02a89983048,21529,http://data.census.ke/dataset/cab807b8-99c1-43e7-8cf9-4e4056f05c4e/resource/35db489f-1955-4ca1-9c53-f02a89983048/download/volume_4-table-2.16_-chouseholds-by-mmode-of-human-waste-disposal-area-of-residence-county-and-s.csv,35db489f-1955-4ca1-9c53-f02a89983048,False,active,False,"","",CSV,,upload,text/csv,,"Table 2.16: Households by Main Mode of Human Waste Disposal, Residence, County and Sub-County.csv",2020-03-04T20:13:47.057690,http://data.census.ke/dataset/cab807b8-99c1-43e7-8cf9-4e4056f05c4e/resource/35db489f-1955-4ca1-9c53-f02a89983048/download/volume_4-table-2.16_-chouseholds-by-mmode-of-human-waste-disposal-area-of-residence-county-and-s.csv,http://data.census.ke,2020-03-09 16:04:14.880177,2020-03-05T00:58:47.384923,0,d0468172-44f8-4d81-bab3-8623257384b6,
Creative Commons Attribution,"",FALSE,"",1,7848c0af-f864-42cf-a8a3-b61f66814979,2020-03-04T20:17:42.114370,2020-03-10T07:42:20.618157,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-17-hholds-by-main-mode-of-solid-waste-disposal-area-of-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.17: Percentage Distribution of Conventional Households by Main Mode of Solid Waste Disposal, Area of Residence, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.17: Households by Main Mode of Solid Waste Disposal, Area of Residence, County and Sub-County",7b26c491-04ba-48a3-95db-9c636b11d69d,,7848c0af-f864-42cf-a8a3-b61f66814979,TRUE,TRUE,8f7705de-f12d-4336-b716-2732033cdc55,23384,http://data.census.ke/dataset/7848c0af-f864-42cf-a8a3-b61f66814979/resource/8f7705de-f12d-4336-b716-2732033cdc55/download/volume_4-table-2.17_-chouseholds-by-mmode-of-solid-waste-disposal-area-of-residence-county-and-s.csv,8f7705de-f12d-4336-b716-2732033cdc55,False,active,False,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.17_ CHouseholds by MMode of Solid Waste Disposal, Area of Residence, County and Sub-County.csv",2020-03-04T20:17:54.587529,http://data.census.ke/dataset/7848c0af-f864-42cf-a8a3-b61f66814979/resource/8f7705de-f12d-4336-b716-2732033cdc55/download/volume_4-table-2.17_-chouseholds-by-mmode-of-solid-waste-disposal-area-of-residence-county-and-s.csv,http://data.census.ke,2020-03-10 07:42:20.742973,2020-03-10T07:38:55.331374,0,b656fb52-51e3-4da2-8c07-d6f56d17cd36,
Creative Commons Attribution,"",FALSE,"",2,fe67e1c7-36cf-4421-b267-f6aa6c34bead,2020-03-04T20:21:09.814639,2020-03-09T16:06:03.980976,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-18-hholds-by-main-type-of-cooking-fuel-area-of-residence-county-and-sub-county,TRUE,"","Table 2.18: Percentage Distribution of Conventional Households by Main Type of Cooking Fuel, Area of Residence, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.18:  Households by Main Type of Cooking Fuel, Area of Residence, County and Sub-County",a2a51bac-6ec6-4484-ad2a-c107388ff62b,,fe67e1c7-36cf-4421-b267-f6aa6c34bead,TRUE,TRUE,5ec81f84-b261-4502-b29f-c7fe5b911516,19692,http://data.census.ke/dataset/fe67e1c7-36cf-4421-b267-f6aa6c34bead/resource/5ec81f84-b261-4502-b29f-c7fe5b911516/download/volume_4-table-2.18_chouseholds-by-main-type-of-cooking-fuel-area-of-residence-county-and-sub-co.csv,5ec81f84-b261-4502-b29f-c7fe5b911516,False,active,False,"","",CSV,,upload,text/csv,,volume_4-table-2.18_chouseholds-by-main-type-of-cooking-fuel-area-of-residence-county-and-sub-co.csv,2020-03-09T16:04:07.422212,http://data.census.ke/dataset/fe67e1c7-36cf-4421-b267-f6aa6c34bead/resource/5ec81f84-b261-4502-b29f-c7fe5b911516/download/volume_4-table-2.18_chouseholds-by-main-type-of-cooking-fuel-area-of-residence-county-and-sub-co.csv,http://data.census.ke,2020-03-09 16:06:04.113595,2020-03-09T16:04:07.396262,0,c9c10451-8c6a-4bb2-be4e-d8a5fd886f6b,
Creative Commons Attribution,"",FALSE,"",2,1d2b5a85-9532-4fbf-95be-c5f46dadd0d7,2020-03-04T20:24:13.018223,2020-03-10T07:50:43.121188,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-19-households-by-main-type-of-lighting-fuel-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.19: Percentage Distribution of Conventional Households by Main Type of Lighting Fuel, Area of Residence, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.19: Households by Main Type of Lighting Fuel, Residence, County and Sub-County",dda15aa2-65ef-4a42-a9a5-d89388f7669f,,1d2b5a85-9532-4fbf-95be-c5f46dadd0d7,TRUE,TRUE,56b9ff6a-fb1f-47b4-aa92-41120ca73b89,26680,http://data.census.ke/dataset/1d2b5a85-9532-4fbf-95be-c5f46dadd0d7/resource/56b9ff6a-fb1f-47b4-aa92-41120ca73b89/download/volume_4-table-2.19_-chouseholds-by-main-type-of-lighting-fuel-area-of-residence-county-and-sub-.csv,56b9ff6a-fb1f-47b4-aa92-41120ca73b89,False,active,False,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.19_ CHouseholds by Main Type of Lighting Fuel, Area of Residence, County and Sub-County.csv",2020-03-04T20:24:24.769592,http://data.census.ke/dataset/1d2b5a85-9532-4fbf-95be-c5f46dadd0d7/resource/56b9ff6a-fb1f-47b4-aa92-41120ca73b89/download/volume_4-table-2.19_-chouseholds-by-main-type-of-lighting-fuel-area-of-residence-county-and-sub-.csv,http://data.census.ke,2020-03-10 07:50:43.192721,2020-03-10T07:47:51.923438,0,c0ceda07-6abf-49a9-9e39-03260a27aefa,
Creative Commons Attribution,"",FALSE,"",0,5190c544-10a1-4a37-82ff-503e6236406e,2020-03-10T12:36:46.339862,2020-03-10T12:39:45.275213,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,3,cc-by,table-2-1-sub-locations-with-no-people-on-the-census-night-by-status-reason,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,Table 2. 1: Sub-locations with no People on the Census Night by Status/Reason,b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,Table 2. 1: Sub-locations with no People on the Census Night by Status/Reason,cb5f5415-0313-488a-92d4-72631b773b28,,5190c544-10a1-4a37-82ff-503e6236406e,TRUE,TRUE,0ed2fb3f-1065-4213-8671-0bb8bdd41c7a,589,http://data.census.ke/dataset/5190c544-10a1-4a37-82ff-503e6236406e/resource/0ed2fb3f-1065-4213-8671-0bb8bdd41c7a/download/table-2.-1-sub-locations-with-no-people-on-the-census-night-by-status-reason.csv,0ed2fb3f-1065-4213-8671-0bb8bdd41c7a,False,active,False,"","",CSV,,upload,text/csv,,Table 2. 1: Sub-locations with no People on the Census Night by Status Reason.csv,2020-03-10T12:39:44.887790,http://data.census.ke/dataset/5190c544-10a1-4a37-82ff-503e6236406e/resource/0ed2fb3f-1065-4213-8671-0bb8bdd41c7a/download/table-2.-1-sub-locations-with-no-people-on-the-census-night-by-status-reason.csv,http://data.census.ke,2020-03-10 12:39:44.947560,2020-03-10T12:39:44.865232,2,cb5f5415-0313-488a-92d4-72631b773b28,
Creative Commons Attribution,"",FALSE,"",3,48a72503-febe-4fb4-add2-df76ecb07667,2020-03-04T20:27:23.851909,2020-03-10T07:57:58.565085,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-20-households-practicing-agriculture-fishing-and-irrigation-by-county-and-sub-county,TRUE,"","Table 2.20: Distribution of Households Practicing Agriculture, Fishing and Irrigation by County and Sub County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.20: Households Practicing Agriculture, Fishing and Irrigation by County and Sub County",552d7dd6-9482-4f4a-8fbf-19af2857232a,,48a72503-febe-4fb4-add2-df76ecb07667,TRUE,TRUE,78699f53-bde2-4705-8836-88a43abe957f,9282,http://data.census.ke/dataset/48a72503-febe-4fb4-add2-df76ecb07667/resource/78699f53-bde2-4705-8836-88a43abe957f/download/volume_4-table-2.20_households-practicing-agriculture-fishing-and-irrigation-by-county-and-sub-c.csv,78699f53-bde2-4705-8836-88a43abe957f,False,active,False,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.20_Households Practicing Agriculture, Fishing and Irrigation by County and Sub County (1).csv",2020-03-04T20:28:59.820032,http://data.census.ke/dataset/48a72503-febe-4fb4-add2-df76ecb07667/resource/78699f53-bde2-4705-8836-88a43abe957f/download/volume_4-table-2.20_households-practicing-agriculture-fishing-and-irrigation-by-county-and-sub-c.csv,http://data.census.ke,2020-03-10 07:57:57.425536,2020-03-10T07:57:21.697288,0,8c39f438-2558-4b69-996e-edcd32656559,
Creative Commons Attribution,"",FALSE,"",1,692c655f-76b2-4947-b842-51494b79a875,2020-03-04T20:32:30.255368,2020-03-10T08:10:00.641792,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,3,cc-by,table-2-21-households-growing-permanent-crops-by-type-and-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,Table 2.21: Distribution of Households Growing Permanent Crops by Type and County,b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,Table 2.21:  Households Growing Permanent Crops by Type and County,0ed89f91-d5cc-452f-970e-906fcc8f25d0,,692c655f-76b2-4947-b842-51494b79a875,TRUE,TRUE,8622f504-ea91-42f6-b257-fa8b203c1577,2556,http://data.census.ke/dataset/692c655f-76b2-4947-b842-51494b79a875/resource/8622f504-ea91-42f6-b257-fa8b203c1577/download/volume_4-table-2.21_-households-growing-permanent-crops-by-type-and-county.csv,8622f504-ea91-42f6-b257-fa8b203c1577,False,active,False,"","",CSV,,upload,text/csv,,volume_4 - Table 2.21_ Households Growing Permanent Crops by Type and County.csv,2020-03-04T20:33:59.466085,http://data.census.ke/dataset/692c655f-76b2-4947-b842-51494b79a875/resource/8622f504-ea91-42f6-b257-fa8b203c1577/download/volume_4-table-2.21_-households-growing-permanent-crops-by-type-and-county.csv,http://data.census.ke,2020-03-10 08:10:00.868051,2020-03-04T20:33:59.441774,1,3bc1c634-177b-4adc-8041-c107c457109a,
Creative Commons Attribution,"",FALSE,"",2,2f8a9774-2acc-4f45-aa8f-121841b2a62a,2020-03-04T20:35:48.035449,2020-03-10T08:20:31.264737,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-23-households-rearing-livestock-and-fish-by-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,Table 2.23: Distribution of Households Rearing Livestock and Fish by County and Sub County,b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,Table 2.23: Households Rearing Livestock and Fish by County and Sub County,b33a3477-2bd8-400f-9ec6-87bd97e5d227,,2f8a9774-2acc-4f45-aa8f-121841b2a62a,TRUE,TRUE,84f4ced7-afc5-49a8-b03a-58bbc9a8a154,31700,http://data.census.ke/dataset/2f8a9774-2acc-4f45-aa8f-121841b2a62a/resource/84f4ced7-afc5-49a8-b03a-58bbc9a8a154/download/volume_4-table-2.23_-households-rearing-livestock-and-fish-by-county-and-sub-county.csv,84f4ced7-afc5-49a8-b03a-58bbc9a8a154,False,active,False,"","",CSV,,upload,text/csv,,volume_4 - Table 2.23_ Households Rearing Livestock and Fish by County and Sub County.csv,2020-03-04T20:38:03.253120,http://data.census.ke/dataset/2f8a9774-2acc-4f45-aa8f-121841b2a62a/resource/84f4ced7-afc5-49a8-b03a-58bbc9a8a154/download/volume_4-table-2.23_-households-rearing-livestock-and-fish-by-county-and-sub-county.csv,http://data.census.ke,2020-03-10 08:20:31.326246,2020-03-10T08:19:20.236596,0,bf5a7219-3081-4159-92cd-96410f96a3f1,
Creative Commons Attribution,"",FALSE,"",0,7e52300d-4f12-4a09-a5c1-b73dd95385d2,2020-03-03T09:47:26.639268,2020-03-10T06:50:48.342216,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,3,cc-by,table-2-2-3-years-and-above-by-school-attendance-status-area-of-residence-sex-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.2: Distribution of Population Age 3 Years and Above by School Attendance Status, Area of Residence, Sex, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.2 Age 3 Years and Above by Attendance,residence,sex and county",27d3472e-d2f1-4eb3-9e27-41978422250a,,7e52300d-4f12-4a09-a5c1-b73dd95385d2,FALSE,TRUE,dacd3659-121d-4ec3-8a72-d000f98d0beb,77593,,,,active,,"","",CSV,,upload,text/csv,,volume_4-tbl-2.2_-age-3-years-n-above-by-school-attendance-status-a-of-residence-sex-c-n-scounty.csv,2020-03-03T09:51:16.057779,http://data.census.ke/dataset/7e52300d-4f12-4a09-a5c1-b73dd95385d2/resource/dacd3659-121d-4ec3-8a72-d000f98d0beb/download/volume_4-tbl-2.2_-age-3-years-n-above-by-school-attendance-status-a-of-residence-sex-c-n-scounty.csv,,,2020-03-10T06:49:31.291925,1,afa158a0-67ee-4bcf-91f6-7f3da09b450f,
Creative Commons Attribution,"",FALSE,"",1,cc59025c-fc70-4fc8-b2b6-3ca7bd486dae,2020-03-04T20:42:09.004608,2020-03-09T12:02:07.450490,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-24-population-by-type-fish-ponds-and-fish-cages-by-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.24: Distribution of Livestock Population by Type, Fish Ponds and Fish Cages by County and Sub County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.24:Population by Type, Fish Ponds and Fish Cages by County and Sub County",9f8a4026-8c05-4029-9def-65c964f34e64,,cc59025c-fc70-4fc8-b2b6-3ca7bd486dae,TRUE,TRUE,88725a14-cce8-408a-b362-87f236a25d5d,34240,http://data.census.ke/dataset/cc59025c-fc70-4fc8-b2b6-3ca7bd486dae/resource/88725a14-cce8-408a-b362-87f236a25d5d/download/volume_4-table-2.24_-livestock-population-by-type-fish-ponds-and-fish-cages-by-county-and-sub-co.csv,88725a14-cce8-408a-b362-87f236a25d5d,False,active,False,"","",CSV,,upload,text/csv,,volume_4-table-2.24_-livestock-population-by-type-fish-ponds-and-fish-cages-by-county-and-sub-co.csv,2020-03-09T06:33:28.713536,http://data.census.ke/dataset/cc59025c-fc70-4fc8-b2b6-3ca7bd486dae/resource/88725a14-cce8-408a-b362-87f236a25d5d/download/volume_4-table-2.24_-livestock-population-by-type-fish-ponds-and-fish-cages-by-county-and-sub-co.csv,http://data.census.ke,2020-03-09 12:02:07.574217,2020-03-09T11:58:48.304445,0,dc48d94b-dfae-4b8e-be3c-260aa950bbeb,
Creative Commons Attribution,"",FALSE,"",0,a1ba4457-1ae6-4c8c-9654-3ca73223a263,2020-03-04T20:47:32.897991,2020-03-13T12:35:32.218854,open institute,support@openinstitute.com,active,area-,70b35848-e414-46b2-9d9f-c0614903e043,dataset,3,cc-by,table-2-25-hectares-of-agricultural-land-and-farming-hoholds-for-production-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.25: Distribution of area (hectares) of Agricultural land and Farming Households by purpose of production, County and Sub-County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.25:   Hectares of Agricultural Land and Farming Households for production, County and Sub-County",1647deec-dda0-4cfb-bd21-09a0615734b7,,a1ba4457-1ae6-4c8c-9654-3ca73223a263,False,FALSE,8cbaecdb-3144-43bd-b6eb-8732787221b5,17081,,,,active,,"","",CSV,,upload,text/csv,,"Table 2.25 Hectares of Agricland and Farming Hholds by purpose of production, County and SubCounty.csv",2020-03-04T20:48:02.381632,http://data.census.ke/dataset/a1ba4457-1ae6-4c8c-9654-3ca73223a263/resource/8cbaecdb-3144-43bd-b6eb-8732787221b5/download/volume_4-table-2.25_-hectares-of-agricland-and-farming-hholds-by-purpose-of-production-county-an.csv,,,2020-03-10T08:50:18.981021,0,a0d42fdc-38c1-4d65-8e19-97aa3a77be98,
Creative Commons Attribution,"",FALSE,"",1,0b7bbf69-62c9-4795-a78f-863cf26b0c85,2020-03-05T04:41:59.687911,2020-03-10T11:58:18.894922,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,3,cc-by,table-2-27-people-with-disability-by-type-of-disability-sex-area-of-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.27:  People with Disability by Type of Disability, Sex, Area of Residence, County and Sub County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.27:  People with Disability by Type of Disability, Sex, Area of Residence, County and Sub County",a5ba0b81-d4ad-4a44-b4e2-55a4240ee32e,,0b7bbf69-62c9-4795-a78f-863cf26b0c85,TRUE,TRUE,1e9b5bc0-63ef-4420-be0c-43308725209d,33045,http://data.census.ke/dataset/0b7bbf69-62c9-4795-a78f-863cf26b0c85/resource/1e9b5bc0-63ef-4420-be0c-43308725209d/download/volume_4-table-2.27_-pwith-disability-by-type-of-disability-sex-area-of-residence-county-and-sub.csv,1e9b5bc0-63ef-4420-be0c-43308725209d,False,active,False,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.27_  Pwith Disability by Type of Disability, Sex, Area of Residence, County and Sub County.csv",2020-03-05T04:42:59.657218,http://data.census.ke/dataset/0b7bbf69-62c9-4795-a78f-863cf26b0c85/resource/1e9b5bc0-63ef-4420-be0c-43308725209d/download/volume_4-table-2.27_-pwith-disability-by-type-of-disability-sex-area-of-residence-county-and-sub.csv,http://data.census.ke,2020-03-10 11:58:18.980373,2020-03-10T11:54:54.460592,1,410d9369-00c8-498c-b653-7c1710bb9006,
Creative Commons Attribution,"",FALSE,"",0,403571ff-b8ee-4556-a577-eae3e1582599,2020-03-05T04:47:37.448507,2020-03-09T11:46:28.001725,open institute,support@openinstitute.com,active,"",70b35848-e414-46b2-9d9f-c0614903e043,dataset,2,cc-by,table-2-28-persons-with-albinism-by-sex-area-of-residence-county-and-sub-county,TRUE,https://www.knbs.or.ke/?wpdmpro=2019-kenya-population-and-housing-census-volume-iv-distribution-of-population-by-socio-economic-characteristics,"Table 2.28: Persons with Albinism by Sex 1 , Area of Residence, County and Sub County",b520cded-0a69-4e1b-b556-ff5826c131aa,http://www.opendefinition.org/licenses/cc-by,"Table 2.28: Persons with Albinism by Sex  , Area of Residence, County and Sub County",c74cfc94-f1c7-4101-b6a4-d4ba806cfe78,,403571ff-b8ee-4556-a577-eae3e1582599,TRUE,TRUE,7336a090-261c-48ec-be73-a9fd88fb70d0,15847,http://data.census.ke/dataset/403571ff-b8ee-4556-a577-eae3e1582599/resource/7336a090-261c-48ec-be73-a9fd88fb70d0/download/volume_4-table-2.28_-persons-with-albinism-by-sex-1-area-of-residence-county-and-sub-county.csv,7336a090-261c-48ec-be73-a9fd88fb70d0,False,active,True,"","",CSV,,upload,text/csv,,"volume_4 - Table 2.28_ Persons with Albinism by Sex 1 , Area of Residence, County and Sub County.csv",2020-03-05T04:48:22.273476,http://data.census.ke/dataset/403571ff-b8ee-4556-a577-eae3e1582599/resource/7336a090-261c-48ec-be73-a9fd88fb70d0/download/volume_4-table-2.28_-persons-with-albinism-by-sex-1-area-of-residence-county-and-sub-county.csv,http://data.census.ke,2020-03-10 07:08:45.275709,2020-03-09T10:30:43.220554,0,2c9ca70a-4a83-4d20-98d6-caec9be9a068,
